,datetime,amount,BANKNIFTY,NIFTY
1131,2010-08-18,991185.74,1436.8999999999996,156.0
1132,2010-08-19,991185.74,1360.1499999999996,217.05000000000018
1133,2010-08-20,991185.74,1421.8999999999996,207.5
1134,2010-08-23,991185.74,1369.3999999999996,220.35000000000036
1135,2010-08-24,991185.74,1264.25,181.95000000000073
1136,2010-08-25,991185.74,1308.1000000000004,139.20000000000073
1137,2010-08-26,991185.74,1053.8500000000004,154.75
1138,2010-08-27,991185.74,1073.6499999999996,85.55000000000018
1139,2010-08-30,991185.74,1072.75,92.30000000000018
1140,2010-08-31,991185.74,1206.1499999999996,79.25
1141,2010-09-01,991185.74,1307.0,148.70000000000073
1142,2010-09-02,991185.74,1317.6000000000004,163.0
1143,2010-09-03,991185.74,1545.199999999999,156.25
1144,2010-09-06,991185.74,1519.3500000000004,253.80000000000018
1145,2010-09-07,991185.74,1516.449999999999,280.85000000000036
1146,2010-09-08,991185.74,1773.1000000000004,284.7000000000007
1147,2010-09-09,991185.74,2199.25,316.90000000000055
1148,2010-09-13,991185.74,2254.75,436.85000000000036
1149,2010-09-14,991185.74,2314.0,472.40000000000055
1150,2010-09-15,991185.74,2358.449999999999,537.8000000000002
1151,2010-09-16,991185.74,2430.5,505.5500000000002
1152,2010-09-17,991185.74,2577.6000000000004,561.8000000000002
1153,2010-09-20,991185.74,2571.3500000000004,657.3000000000002
1154,2010-09-21,991185.74,2632.1000000000004,685.9000000000005
1155,2010-09-22,991185.74,2472.699999999999,667.8500000000004
1156,2010-09-23,991185.74,2589.949999999999,636.4000000000005
1157,2010-09-24,991185.74,2579.6000000000004,695.1500000000005
1158,2010-09-27,991185.74,2598.7999999999993,712.5
1159,2010-09-28,991185.74,2563.949999999999,706.3500000000004
1160,2010-09-29,991185.74,2692.75,668.1500000000005
1161,2010-09-30,991185.74,2883.1499999999996,706.8000000000002
1162,2010-10-01,991185.74,2977.699999999999,820.25
1163,2010-10-04,991185.74,2922.8999999999996,836.3000000000002
1164,2010-10-05,991185.74,2955.6000000000004,822.6500000000005
1165,2010-10-06,991185.74,2863.0,863.3000000000002
1166,2010-10-07,991185.74,2799.7999999999993,797.1500000000005
1167,2010-10-08,991185.74,2839.3999999999996,780.3000000000002
1168,2010-10-11,991185.74,2788.199999999999,812.7000000000007
1169,2010-10-12,991185.74,3071.3999999999996,767.75
1170,2010-10-13,991185.74,2925.25,910.75
1171,2010-10-14,991185.74,2672.8500000000004,854.2000000000007
1172,2010-10-15,991185.74,2657.699999999999,739.5
1173,2010-10-18,991185.74,2572.0499999999993,752.8000000000002
1174,2010-10-19,991185.74,2502.8999999999996,704.1500000000005
1175,2010-10-20,991185.74,2762.199999999999,658.9500000000007
1176,2010-10-21,991185.74,2711.199999999999,778.3500000000004
1177,2010-10-22,991185.74,2751.1000000000004,742.9000000000005
1178,2010-10-25,991185.74,2659.0499999999993,782.6500000000005
1179,2010-10-26,991185.74,2509.0499999999993,758.8500000000004
1180,2010-10-27,991185.74,2431.699999999999,689.5
1181,2010-10-28,991185.74,2657.1499999999996,664.5500000000002
1182,2010-10-29,991185.74,3061.2999999999993,694.5500000000002
1183,2010-11-01,991185.74,3097.2999999999993,794.4000000000005
1184,2010-11-02,991185.74,3218.199999999999,795.8500000000004
1185,2010-11-03,991185.74,3509.2999999999993,837.3500000000004
1186,2010-11-04,991185.74,3595.1000000000004,958.6500000000005
1187,2010-11-05,991185.74,3431.5,989.3000000000002
1188,2010-11-08,991185.74,3447.75,950.0500000000002
1189,2010-11-09,991185.74,3333.5,978.4000000000005
1190,2010-11-10,991185.74,3150.0,952.5500000000002
1191,2010-11-11,991185.74,2783.699999999999,871.1000000000004
1192,2010-11-12,991185.74,3088.5499999999993,748.5
1193,2010-11-15,991185.74,2850.8500000000004,798.4500000000007
1194,2010-11-16,991185.74,2641.5499999999993,665.5500000000002
1195,2010-11-18,991185.74,2389.3500000000004,675.6500000000005
1196,2010-11-19,991185.74,2716.5,567.1500000000005
1197,2010-11-22,991185.74,2532.8500000000004,686.8500000000004
1198,2010-11-23,991185.74,2168.949999999999,611.6000000000004
1199,2010-11-24,1008703.89,,
1200,2010-11-25,1008703.89,,
1201,2010-11-26,1008703.89,,
1202,2010-11-29,1008703.89,,
1203,2010-11-30,1008703.89,,
1204,2010-12-01,1008703.89,,
1205,2010-12-02,1008703.89,,
1206,2010-12-03,1008703.89,,
1207,2010-12-06,1008703.89,,
1208,2010-12-07,1008703.89,,
1209,2010-12-08,1008703.89,,
1210,2010-12-09,1008703.89,,
1211,2010-12-10,1008703.89,,
1212,2010-12-13,1008703.89,,
1213,2010-12-14,1008703.89,,
1214,2010-12-15,1008703.89,,
1215,2010-12-16,1008703.89,,
1216,2010-12-20,1008703.89,,
1217,2010-12-21,1008703.89,,
1218,2010-12-22,1008703.89,,
1219,2010-12-23,1008703.89,,
1220,2010-12-24,1008703.89,,
1221,2010-12-27,1008703.89,,
1222,2010-12-28,1008703.89,,
1223,2010-12-29,1008703.89,,
1224,2010-12-30,1008703.89,,
1225,2010-12-31,1008703.89,,
1226,2011-01-03,1008703.89,,
1227,2011-01-04,1008703.89,,
1228,2011-01-05,1008703.89,,
1229,2011-01-06,1008703.89,,
1230,2011-01-07,1008703.89,,
1231,2011-01-10,1008703.89,,
1232,2011-01-11,1008703.89,,
1233,2011-01-12,1008703.89,,
1234,2011-01-13,1008703.89,,
1235,2011-01-14,1008703.89,,
1236,2011-01-17,1008703.89,,
1237,2011-01-18,1008703.89,,
1238,2011-01-19,1008703.89,,
1239,2011-01-20,1008703.89,,
1240,2011-01-21,1008703.89,,
1241,2011-01-24,1008703.89,,
1242,2011-01-25,1008703.89,,
1243,2011-01-27,1008703.89,,
1244,2011-01-28,1008703.89,,
1245,2011-01-31,1008703.89,,
1246,2011-02-01,1008703.89,,
1247,2011-02-02,1008703.89,,
1248,2011-02-03,1008703.89,,
1249,2011-02-04,1008703.89,,
1250,2011-02-07,1008703.89,,
1251,2011-02-08,1008703.89,,
1252,2011-02-09,1008703.89,,
1253,2011-02-10,1008703.89,,
1254,2011-02-11,1008703.89,,
1255,2011-02-14,1008703.89,,
1256,2011-02-15,1008703.89,,
1257,2011-02-16,1008703.89,,
1258,2011-02-17,1008703.89,,
1259,2011-02-18,1008703.89,,
1260,2011-02-21,1008703.89,,
1261,2011-02-22,1008703.89,,
1262,2011-02-23,1008703.89,,
1263,2011-02-24,1008703.89,,
1264,2011-02-25,1008703.89,,
1265,2011-02-28,1008703.89,,
1266,2011-03-01,1008703.89,,
1267,2011-03-03,1008703.89,,
1268,2011-03-04,1008703.89,,
1269,2011-03-07,1008703.89,,
1270,2011-03-08,1008703.89,,
1271,2011-03-09,1008703.89,,
1272,2011-03-10,1008703.89,,
1273,2011-03-11,1008703.89,,
1274,2011-03-14,1008703.89,,
1275,2011-03-15,1008703.89,,
1276,2011-03-16,1008703.89,,
1277,2011-03-17,1008703.89,,
1278,2011-03-18,1008703.89,,
1279,2011-03-21,1008703.89,,
1280,2011-03-22,1008703.89,,
1281,2011-03-23,1008703.89,,
1282,2011-03-24,991794.19,0.0,0.0
1283,2011-03-25,991794.19,136.10000000000036,131.85000000000036
1284,2011-03-28,991794.19,195.20000000000073,164.85000000000036
1285,2011-03-29,991794.19,377.90000000000146,213.95000000000073
1286,2011-03-30,991794.19,318.15000000000146,265.25
1287,2011-03-31,991794.19,203.65000000000146,311.35000000000036
1288,2011-04-01,991794.19,417.0,303.65000000000055
1289,2011-04-04,991794.19,411.60000000000036,386.0500000000002
1290,2011-04-05,991794.19,342.75,387.65000000000055
1291,2011-04-06,991794.19,367.10000000000036,369.35000000000036
1292,2011-04-07,991794.19,285.9500000000007,363.3000000000002
1293,2011-04-08,991794.19,210.5,319.60000000000036
1294,2011-04-11,991794.19,452.2000000000007,263.3000000000002
1295,2011-04-13,991794.19,348.35000000000036,389.10000000000036
1296,2011-04-15,991794.19,152.45000000000073,302.15000000000055
1297,2011-04-18,991794.19,199.45000000000073,206.70000000000073
1298,2011-04-19,991794.19,407.25,218.35000000000036
1299,2011-04-20,991794.19,507.4500000000007,329.25
1300,2011-04-21,991794.19,491.7000000000007,362.3000000000002
1301,2011-04-25,991794.19,480.40000000000146,352.10000000000036
1302,2011-04-26,991794.19,392.5500000000011,346.0
1303,2011-04-27,991794.19,297.5,311.5
1304,2011-04-28,991794.19,96.45000000000073,263.0500000000002
1305,2011-04-29,991794.19,-143.5,227.10000000000036
1306,2011-05-02,991794.19,-489.0,178.90000000000055
1307,2011-05-03,991794.19,-473.9499999999989,42.850000000000364
1308,2011-05-04,991794.19,-657.1999999999989,14.75
1309,2011-05-05,991794.19,-242.1999999999989,-62.54999999999927
1310,2011-05-06,991794.19,-310.7999999999993,29.050000000000182
1311,2011-05-09,991794.19,-377.89999999999964,28.700000000000728
1312,2011-05-10,991794.19,-328.25,18.850000000000364
1313,2011-05-11,991794.19,-499.84999999999854,42.650000000000546
1314,2011-05-12,1008301.2899999999,,
1315,2011-05-13,1008301.2899999999,,
1316,2011-05-16,1008301.2899999999,,
1317,2011-05-17,1008301.2899999999,,
1318,2011-05-18,1008301.2899999999,,
1319,2011-05-19,1008301.2899999999,,
1320,2011-05-20,1008301.2899999999,,
1321,2011-05-23,1008301.2899999999,,
1322,2011-05-24,1008301.2899999999,,
1323,2011-05-25,1008301.2899999999,,
1324,2011-05-26,1008301.2899999999,,
1325,2011-05-27,1008301.2899999999,,
1326,2011-05-30,1008301.2899999999,,
1327,2011-05-31,1008301.2899999999,,
1328,2011-06-01,1008301.2899999999,,
1329,2011-06-02,1008301.2899999999,,
1330,2011-06-03,1008301.2899999999,,
1331,2011-06-06,1008301.2899999999,,
1332,2011-06-07,1008301.2899999999,,
1333,2011-06-08,1008301.2899999999,,
1334,2011-06-09,1008301.2899999999,,
1335,2011-06-10,1008301.2899999999,,
1336,2011-06-13,1008301.2899999999,,
1337,2011-06-14,1008301.2899999999,,
1338,2011-06-15,1008301.2899999999,,
1339,2011-06-16,1008301.2899999999,,
1340,2011-06-17,1008301.2899999999,,
1341,2011-06-20,1008301.2899999999,,
1342,2011-06-21,1008301.2899999999,,
1343,2011-06-22,1008301.2899999999,,
1344,2011-06-23,1008301.2899999999,,
1345,2011-06-24,1008301.2899999999,,
1346,2011-06-27,1008301.2899999999,,
1347,2011-06-28,1008301.2899999999,,
1348,2011-06-29,1008301.2899999999,,
1349,2011-06-30,1008301.2899999999,,
1350,2011-07-01,1008301.2899999999,,
1351,2011-07-04,1008301.2899999999,,
1352,2011-07-05,1008301.2899999999,,
1353,2011-07-06,991249.74,0.0,0.0
1354,2011-07-07,991249.74,-140.95000000000073,103.5
1355,2011-07-08,991249.74,-290.60000000000036,35.19999999999982
1356,2011-07-11,991249.74,-403.5500000000011,-9.349999999999454
1357,2011-07-12,991249.74,-283.85000000000036,-99.30000000000018
1358,2011-07-13,991249.74,-162.3000000000011,-40.0
1359,2011-07-14,991249.74,-191.5500000000011,-25.649999999999636
1360,2011-07-15,991249.74,-197.25,-44.349999999999454
1361,2011-07-18,991249.74,-112.25,-58.399999999999636
1362,2011-07-19,991249.74,-261.39999999999964,-11.899999999999636
1363,2011-07-20,991249.74,-376.3000000000011,-58.399999999999636
1364,2011-07-21,991249.74,-134.14999999999964,-83.84999999999945
1365,2011-07-22,991249.74,-34.30000000000109,8.5
1366,2011-07-25,991249.74,-311.5500000000011,54.850000000000364
1367,2011-07-26,991249.74,-425.9500000000007,-50.599999999999454
1368,2011-07-27,991249.74,-597.6000000000004,-78.64999999999964
1369,2011-07-28,991249.74,-532.4500000000007,-137.69999999999982
1370,2011-07-29,991249.74,-487.10000000000036,-143.44999999999982
1371,2011-08-01,991249.74,-682.8000000000011,-108.64999999999964
1372,2011-08-02,991249.74,-786.5500000000011,-168.89999999999964
1373,2011-08-03,991249.74,-889.0500000000011,-220.64999999999964
1374,2011-08-04,991249.74,-1071.6000000000004,-293.64999999999964
1375,2011-08-05,991249.74,-1193.8099999999995,-414.1999999999998
1376,2011-08-08,1006564.78,,
1377,2011-08-09,1006564.78,,
1378,2011-08-10,1006564.78,,
1379,2011-08-11,1006564.78,,
1380,2011-08-12,1006564.78,,
1381,2011-08-16,1006564.78,,
1382,2011-08-17,1006564.78,,
1383,2011-08-18,1006564.78,,
1384,2011-08-19,1006564.78,,
1385,2011-08-22,1006564.78,,
1386,2011-08-23,1006564.78,,
1387,2011-08-24,1006564.78,,
1388,2011-08-25,1006564.78,,
1389,2011-08-26,1006564.78,,
1390,2011-08-29,1006564.78,,
1391,2011-08-30,1006564.78,,
1392,2011-09-02,1006564.78,,
1393,2011-09-05,1006564.78,,
1394,2011-09-06,1006564.78,,
1395,2011-09-07,1006564.78,,
1396,2011-09-08,1006564.78,,
1397,2011-09-09,1006564.78,,
1398,2011-09-12,1006564.78,,
1399,2011-09-13,1006564.78,,
1400,2011-09-14,1006564.78,,
1401,2011-09-15,1006564.78,,
1402,2011-09-16,1006564.78,,
1403,2011-09-19,1006564.78,,
1404,2011-09-20,1006564.78,,
1405,2011-09-21,1006564.78,,
1406,2011-09-22,1006564.78,,
1407,2011-09-23,1006564.78,,
1408,2011-09-26,1006564.78,,
1409,2011-09-27,1006564.78,,
1410,2011-09-28,1006564.78,,
1411,2011-09-29,1006564.78,,
1412,2011-09-30,1006564.78,,
1413,2011-10-03,1006564.78,,
1414,2011-10-04,1006564.78,,
1415,2011-10-05,1006564.78,,
1416,2011-10-07,1006564.78,,
1417,2011-10-10,1006564.78,,
1418,2011-10-11,1006564.78,,
1419,2011-10-12,1006564.78,,
1420,2011-10-13,1006564.78,,
1421,2011-10-14,1006564.78,,
1422,2011-10-17,1006564.78,,
1423,2011-10-18,1006564.78,,
1424,2011-10-19,1006564.78,,
1425,2011-10-20,1006564.78,,
1426,2011-10-21,1006564.78,,
1427,2011-10-24,1006564.78,,
1428,2011-10-25,1006564.78,,
1429,2011-10-26,1006564.78,,
1430,2011-10-28,1006564.78,,
1431,2011-10-31,1006564.78,,
1432,2011-11-01,1006564.78,,
1433,2011-11-02,991523.8300000001,0.0,0.0
1434,2011-11-03,991523.8300000001,53.850000000000364,7.300000000000182
1435,2011-11-04,991523.8300000001,70.04000000000087,25.75
1436,2011-11-08,991523.8300000001,-189.85000000000036,30.900000000000546
1437,2011-11-09,991523.8300000001,-489.9599999999991,-37.399999999999636
1438,2011-11-11,991523.8300000001,-507.5,-89.59999999999945
1439,2011-11-14,991523.8300000001,-696.7999999999993,-110.09999999999945
1440,2011-11-15,991523.8300000001,-720.9599999999991,-189.94999999999982
1441,2011-11-16,991523.8300000001,-851.6000000000004,-228.0
1442,2011-11-17,991523.8300000001,-932.25,-323.6999999999998
1443,2011-11-18,991523.8300000001,-1228.3500000000004,-352.64999999999964
1444,2011-11-21,991523.8300000001,-1170.7999999999993,-480.09999999999945
1445,2011-11-22,1004735.4700000001,,
1446,2011-11-23,1004735.4700000001,,
1447,2011-11-24,1004735.4700000001,,
1448,2011-11-25,1004735.4700000001,,
1449,2011-11-28,1004735.4700000001,,
1450,2011-11-29,1004735.4700000001,,
1451,2011-11-30,1004735.4700000001,,
1452,2011-12-01,1004735.4700000001,,
1453,2011-12-02,1004735.4700000001,,
1454,2011-12-05,1004735.4700000001,,
1455,2011-12-07,1004735.4700000001,,
1456,2011-12-08,1004735.4700000001,,
1457,2011-12-09,1004735.4700000001,,
1458,2011-12-12,1004735.4700000001,,
1459,2011-12-13,1004735.4700000001,,
1460,2011-12-14,1004735.4700000001,,
1461,2011-12-15,1004735.4700000001,,
1462,2011-12-16,1004735.4700000001,,
1463,2011-12-19,1004735.4700000001,,
1464,2011-12-20,1004735.4700000001,,
1465,2011-12-21,1004735.4700000001,,
1466,2011-12-22,1004735.4700000001,,
1467,2011-12-23,1004735.4700000001,,
1468,2011-12-26,1004735.4700000001,,
1469,2011-12-27,1004735.4700000001,,
1470,2011-12-28,1004735.4700000001,,
1471,2011-12-29,1004735.4700000001,,
1472,2011-12-30,1004735.4700000001,,
1473,2012-01-02,1004735.4700000001,,
1474,2012-01-03,1004735.4700000001,,
1475,2012-01-04,1004735.4700000001,,
1476,2012-01-05,1004735.4700000001,,
1477,2012-01-06,1004735.4700000001,,
1478,2012-01-07,1004735.4700000001,,
1479,2012-01-09,1004735.4700000001,,
1480,2012-01-10,1004735.4700000001,,
1481,2012-01-11,1004735.4700000001,,
1482,2012-01-12,1004735.4700000001,,
1483,2012-01-13,1004735.4700000001,,
1484,2012-01-16,1004735.4700000001,,
1485,2012-01-17,1004735.4700000001,,
1486,2012-01-18,1004735.4700000001,,
1487,2012-01-19,1004735.4700000001,,
1488,2012-01-20,1004735.4700000001,,
1489,2012-01-23,989855.2200000001,0.0,0.0
1490,2012-01-24,989855.2200000001,22.600000000000364,81.10000000000036
1491,2012-01-25,989855.2200000001,-20.350000000000364,112.05000000000018
1492,2012-01-27,989855.2200000001,-296.89999999999964,158.44999999999982
1493,2012-01-30,989855.2200000001,85.45000000000073,41.05000000000018
1494,2012-01-31,989855.2200000001,115.10000000000036,153.0
1495,2012-02-01,989855.2200000001,158.04000000000087,189.44999999999982
1496,2012-02-02,989855.2200000001,299.64999999999964,223.64999999999964
1497,2012-02-03,989855.2200000001,435.25,279.60000000000036
1498,2012-02-06,989855.2200000001,490.60000000000036,315.39999999999964
1499,2012-02-07,989855.2200000001,486.10000000000036,288.89999999999964
1500,2012-02-08,989855.2200000001,673.6000000000004,321.89999999999964
1501,2012-02-09,989855.2200000001,608.6499999999996,366.10000000000036
1502,2012-02-10,989855.2200000001,639.6000000000004,335.35000000000036
1503,2012-02-13,989855.2200000001,722.6499999999996,343.9499999999998
1504,2012-02-14,989855.2200000001,1096.7000000000007,369.8000000000002
1505,2012-02-15,989855.2200000001,1087.8999999999996,485.6999999999998
1506,2012-02-16,989855.2200000001,1240.8999999999996,475.6999999999998
1507,2012-02-17,989855.2200000001,1336.3999999999996,518.0500000000002
1508,2012-02-21,989855.2200000001,913.1499999999996,560.8999999999996
1509,2012-02-22,989855.2200000001,879.3500000000004,459.10000000000036
1510,2012-02-23,989855.2200000001,672.7999999999993,437.0500000000002
1511,2012-02-24,989855.2200000001,269.9500000000007,383.0500000000002
1512,2012-02-27,989855.2200000001,650.0,234.94999999999982
1513,2012-02-28,989855.2200000001,580.2000000000007,329.25
1514,2012-02-29,989855.2200000001,454.89999999999964,338.9499999999998
1515,2012-03-01,989855.2200000001,600.2900000000009,293.5
1516,2012-03-02,989855.2200000001,616.25,313.10000000000036
1517,2012-03-03,989855.2200000001,344.85000000000036,313.14999999999964
1518,2012-03-05,989855.2200000001,224.14999999999964,234.10000000000036
1519,2012-03-06,989855.2200000001,298.85000000000036,176.14000000000033
1520,2012-03-07,989855.2200000001,671.6499999999996,174.19999999999982
1521,2012-03-09,989855.2200000001,791.6499999999996,287.3000000000002
1522,2012-03-12,989855.2200000001,852.2000000000007,313.3000000000002
1523,2012-03-13,989855.2200000001,1055.7000000000007,383.25
1524,2012-03-14,989855.2200000001,761.0,417.64999999999964
1525,2012-03-15,989855.2200000001,557.3500000000004,334.25
1526,2012-03-16,989855.2200000001,354.85000000000036,271.64999999999964
1527,2012-03-19,989855.2200000001,447.60000000000036,210.80000000000018
1528,2012-03-20,989855.2200000001,690.4500000000007,228.60000000000036
1529,2012-03-21,1005393.7100000001,,
1530,2012-03-22,1005393.7100000001,,
1531,2012-03-23,1005393.7100000001,,
1532,2012-03-26,1005393.7100000001,,
1533,2012-03-27,1005393.7100000001,,
1534,2012-03-28,1005393.7100000001,,
1535,2012-03-29,1005393.7100000001,,
1536,2012-03-30,1005393.7100000001,,
1537,2012-04-02,1005393.7100000001,,
1538,2012-04-03,1005393.7100000001,,
1539,2012-04-04,1005393.7100000001,,
1540,2012-04-09,1005393.7100000001,,
1541,2012-04-10,1005393.7100000001,,
1542,2012-04-11,1005393.7100000001,,
1543,2012-04-12,1005393.7100000001,,
1544,2012-04-13,1005393.7100000001,,
1545,2012-04-16,1005393.7100000001,,
1546,2012-04-17,1005393.7100000001,,
1547,2012-04-18,1005393.7100000001,,
1548,2012-04-19,1005393.7100000001,,
1549,2012-04-20,1005393.7100000001,,
1550,2012-04-23,1005393.7100000001,,
1551,2012-04-24,1005393.7100000001,,
1552,2012-04-25,1005393.7100000001,,
1553,2012-04-26,1005393.7100000001,,
1554,2012-04-27,1005393.7100000001,,
1555,2012-04-28,1005393.7100000001,,
1556,2012-04-30,1005393.7100000001,,
1557,2012-05-02,1005393.7100000001,,
1558,2012-05-03,1005393.7100000001,,
1559,2012-05-04,1005393.7100000001,,
1560,2012-05-07,1005393.7100000001,,
1561,2012-05-08,1005393.7100000001,,
1562,2012-05-09,1005393.7100000001,,
1563,2012-05-10,1005393.7100000001,,
1564,2012-05-11,1005393.7100000001,,
1565,2012-05-14,1005393.7100000001,,
1566,2012-05-15,1005393.7100000001,,
1567,2012-05-16,1005393.7100000001,,
1568,2012-05-17,1005393.7100000001,,
1569,2012-05-18,1005393.7100000001,,
1570,2012-05-21,1005393.7100000001,,
1571,2012-05-22,1005393.7100000001,,
1572,2012-05-23,1005393.7100000001,,
1573,2012-05-24,1005393.7100000001,,
1574,2012-05-25,1005393.7100000001,,
1575,2012-05-28,1005393.7100000001,,
1576,2012-05-29,1005393.7100000001,,
1577,2012-05-30,1005393.7100000001,,
1578,2012-05-31,1005393.7100000001,,
1579,2012-06-01,1005393.7100000001,,
1580,2012-06-04,1005393.7100000001,,
1581,2012-06-05,1005393.7100000001,,
1582,2012-06-06,1005393.7100000001,,
1583,2012-06-07,1005393.7100000001,,
1584,2012-06-08,1005393.7100000001,,
1585,2012-06-11,1005393.7100000001,,
1586,2012-06-12,1005393.7100000001,,
1587,2012-06-13,1005393.7100000001,,
1588,2012-06-14,1005393.7100000001,,
1589,2012-06-15,1005393.7100000001,,
1590,2012-06-18,1005393.7100000001,,
1591,2012-06-19,1005393.7100000001,,
1592,2012-06-20,1005393.7100000001,,
1593,2012-06-21,990190.3600000001,0.0,0.0
1594,2012-06-22,990190.3600000001,-112.60000000000036,-18.949999999999818
1595,2012-06-25,990190.3600000001,-68.25,-50.35999999999967
1596,2012-06-26,990190.3600000001,-20.55999999999949,-44.19999999999982
1597,2012-06-27,990190.3600000001,-34.5,-23.109999999999673
1598,2012-06-28,990190.3600000001,302.2999999999993,-15.859999999999673
1599,2012-06-29,990190.3600000001,373.85000000000036,113.89999999999964
1600,2012-07-02,990190.3600000001,442.9400000000005,113.60000000000036
1601,2012-07-03,990190.3600000001,491.10000000000036,122.94999999999982
1602,2012-07-04,990190.3600000001,603.5499999999993,137.55000000000018
1603,2012-07-05,990190.3600000001,617.0,162.30000000000018
1604,2012-07-06,990190.3600000001,549.6999999999989,151.94999999999982
1605,2012-07-09,990190.3600000001,713.1999999999989,110.14999999999964
1606,2012-07-10,990190.3600000001,674.9499999999989,180.35000000000036
1607,2012-07-11,990190.3600000001,577.9499999999989,141.30000000000018
1608,2012-07-12,990190.3600000001,556.1000000000004,70.25
1609,2012-07-13,990190.3600000001,529.8500000000004,62.25
1610,2012-07-16,990190.3600000001,519.6999999999989,32.25
1611,2012-07-17,990190.3600000001,568.75,27.850000000000364
1612,2012-07-18,990190.3600000001,583.6999999999989,51.30000000000018
1613,2012-07-19,990190.3600000001,443.25,77.69999999999982
1614,2012-07-20,990190.3600000001,236.25,40.100000000000364
1615,2012-07-23,990190.3600000001,260.64999999999964,-47.05000000000018
1616,2012-07-24,990190.3600000001,229.5,-36.80000000000018
1617,2012-07-25,990190.3600000001,45.44000000000051,-55.399999999999636
1618,2012-07-26,990190.3600000001,102.19000000000051,-122.0
1619,2012-07-27,990190.3600000001,373.7999999999993,-65.14999999999964
1620,2012-07-30,990190.3600000001,345.75,34.80000000000018
1621,2012-07-31,990190.3600000001,381.5499999999993,64.0
1622,2012-08-01,990190.3600000001,341.25,75.5
1623,2012-08-02,990190.3600000001,277.25,62.75
1624,2012-08-03,990190.3600000001,424.0499999999993,50.69999999999982
1625,2012-08-06,990190.3600000001,553.6000000000004,117.55000000000018
1626,2012-08-07,990190.3600000001,490.89999999999964,171.69999999999982
1627,2012-08-08,990190.3600000001,407.5499999999993,173.0
1628,2012-08-09,1005872.26,,
1629,2012-08-10,1005872.26,,
1630,2012-08-13,1005872.26,,
1631,2012-08-14,1005872.26,,
1632,2012-08-16,1005872.26,,
1633,2012-08-17,1005872.26,,
1634,2012-08-21,1005872.26,,
1635,2012-08-22,1005872.26,,
1636,2012-08-23,1005872.26,,
1637,2012-08-24,1005872.26,,
1638,2012-08-27,1005872.26,,
1639,2012-08-28,1005872.26,,
1640,2012-08-29,1005872.26,,
1641,2012-08-30,1005872.26,,
1642,2012-08-31,1005872.26,,
1643,2012-09-03,1005872.26,,
1644,2012-09-04,1005872.26,,
1645,2012-09-05,1005872.26,,
1646,2012-09-06,1005872.26,,
1647,2012-09-07,1005872.26,,
1648,2012-09-08,1005872.26,,
1649,2012-09-10,1005872.26,,
1650,2012-09-11,1005872.26,,
1651,2012-09-12,1005872.26,,
1652,2012-09-13,1005872.26,,
1653,2012-09-14,1005872.26,,
1654,2012-09-17,1005872.26,,
1655,2012-09-18,1005872.26,,
1656,2012-09-20,1005872.26,,
1657,2012-09-21,1005872.26,,
1658,2012-09-24,988781.91,0.0,0.0
1659,2012-09-25,988781.91,6.5,4.299999999999272
1660,2012-09-26,988781.91,-1.2999999999992724,-6.150000000000546
1661,2012-09-27,988781.91,36.04999999999927,-20.100000000000364
1662,2012-09-28,988781.91,-0.2999999999992724,33.69999999999982
1663,2012-10-01,988781.91,-5.799999999999272,49.19999999999982
1664,2012-10-03,988781.91,215.29999999999927,61.649999999999636
1665,2012-10-04,988781.91,90.64999999999964,118.0
1666,2012-10-05,988781.91,-58.54999999999927,77.34999999999945
1667,2012-10-08,988781.91,25.350000000000364,6.399999999999636
1668,2012-10-09,988781.91,-129.25,35.0
1669,2012-10-10,988781.91,10.549999999999272,-17.450000000000728
1670,2012-10-11,988781.91,-32.29999999999927,38.44999999999982
1671,2012-10-12,988781.91,21.049999999999272,6.449999999999818
1672,2012-10-15,988781.91,-72.75,17.649999999999636
1673,2012-10-16,988781.91,-62.5,-21.600000000000364
1674,2012-10-17,988781.91,165.60000000000036,-9.350000000000364
1675,2012-10-18,988781.91,70.45000000000073,49.099999999999454
1676,2012-10-19,988781.91,186.64999999999964,14.649999999999636
1677,2012-10-22,988781.91,157.39999999999964,47.54999999999927
1678,2012-10-23,988781.91,193.75,21.799999999999272
1679,2012-10-25,988781.91,88.39999999999964,35.69999999999982
1680,2012-10-26,988781.91,51.399999999999636,-5.300000000000182
1681,2012-10-29,988781.91,-217.75,-4.0
1682,2012-10-30,988781.91,-151.95000000000073,-71.70000000000073
1683,2012-10-31,988781.91,-105.70000000000073,-49.900000000000546
1684,2012-11-01,988781.91,39.70000000000073,-24.550000000000182
1685,2012-11-02,988781.91,54.399999999999636,28.099999999999454
1686,2012-11-05,988781.91,118.29999999999927,34.599999999999454
1687,2012-11-06,988781.91,244.75,54.79999999999927
1688,2012-11-07,988781.91,192.79999999999927,90.5
1689,2012-11-08,988781.91,54.850000000000364,69.14999999999964
1690,2012-11-09,988781.91,163.10000000000036,16.649999999999636
1691,2012-11-12,988781.91,113.14999999999964,14.099999999999454
1692,2012-11-13,988781.91,100.64999999999964,-2.6500000000005457
1693,2012-11-15,988781.91,-85.25,-38.600000000000364
1694,2012-11-16,1005662.91,,
1695,2012-11-19,1005662.91,,
1696,2012-11-20,1005662.91,,
1697,2012-11-21,1005662.91,,
1698,2012-11-22,1005662.91,,
1699,2012-11-23,1005662.91,,
1700,2012-11-26,1005662.91,,
1701,2012-11-27,1005662.91,,
1702,2012-11-29,1005662.91,,
